id,pos_x,pos_y,proj_x,proj_y,nr_hops,InFoRM_hops
0,0.3788542151451111,0.01236563827842474,-0.1330927610397339,0.0033783824183046818,1,0.6367524086284759
747,0.2485201209783554,0.0018419192638248205,0.8383445143699646,-0.05467650294303894,1,0.7161457818234627
1,0.048689331859350204,-0.09327959269285202,0.24271424114704132,-0.05181848630309105,1,0.6527789045729783
4257,-0.10521353036165237,0.01624397374689579,0.4245670735836029,0.07229219377040863,1,0.20302132757579477
2194,0.19371359050273895,-0.28840017318725586,0.6145975589752197,-0.7065019607543945,1,0.5797046107672701
580,0.11972978711128235,-0.14360815286636353,-0.1679297536611557,0.004927431233227253,1,0.15862010033153506
6478,-0.02263546921312809,-0.16576503217220306,0.5237539410591125,-0.13089993596076965,1,0.35473794883725235
1222,-0.0028524980880320072,-0.0772070661187172,0.32571014761924744,0.09387018531560898,1,0.6451293227372468
5735,-0.058304693549871445,-0.012926407158374786,0.6576101779937744,-0.07109907269477844,1,0.058982656925612796
7146,0.026090657338500023,-0.08847300708293915,0.0977712944149971,-0.0908699780702591,1,0.011833278845390663
2204,0.1940734088420868,-0.252139151096344,0.8152393102645874,-0.26987412571907043,1,0.33481178282750346
126,-0.043330103158950806,0.09557690471410751,0.18498364090919495,0.05510573834180832,1,0.485650558677747
2639,0.08108185231685638,0.011658147908747196,0.5684871077537537,-0.015274116769433022,1,0.592192711218166
2,0.2645469307899475,0.40412142872810364,0.4054105877876282,0.1621113419532776,1,0.4202934533505517
562,0.16693052649497986,0.3251872658729553,0.16304922103881836,0.10348005592823029,1,0.7292169659132622
1492,0.25011953711509705,0.38033685088157654,0.4882831275463104,0.08633515983819962,1,0.45517496456156936
6,0.25722554326057434,0.3760440945625305,0.47941622138023376,0.1358901858329773,1,0.6218210501300898
5303,0.25610873103141785,0.4124149978160858,0.410243421792984,0.028914157301187515,1,0.5107741151160305
7128,0.2736792266368866,0.3944846987724304,0.6297324299812317,-0.002840704284608364,1,0.6653747005992775
4154,0.313700407743454,0.34931355714797974,0.3564358353614807,0.014644427224993706,1,0.39077237475522
5179,0.29199665784835815,0.4543382525444031,-0.2540118098258972,-0.013462872244417667,1,0.7327991607737595
3,-0.12788961827754974,0.04558546096086502,0.7183519601821899,-0.28681132197380066,1,0.5435264472735455
1728,-0.12354512512683868,0.07910376787185669,0.6415499448776245,-0.2170247733592987,1,0.7384635948622306
4560,-0.0752677172422409,0.13195453584194183,0.601216197013855,-0.35329994559288025,1,0.5082682902739221
5060,-0.07105398923158646,-0.15478137135505676,0.3695738613605499,-0.2058148831129074,1,0.5974655344613595
1351,-0.16542509198188782,0.11222536861896515,0.5895810127258301,-0.17160043120384216,1,0.5656745207219093
6503,-0.11410363018512726,0.08496285229921341,0.7610592842102051,-0.2728217542171478,1,0.313367273614336
7089,-0.07489670813083649,0.0010432477574795485,0.8054646849632263,-0.4461851119995117,1,0.6180666278340642
4319,-0.15254820883274078,-0.0006049035000614822,0.631422221660614,-0.26950594782829285,1,0.33607329121109136
6095,-0.11490794271230698,0.005540196318179369,0.7465153932571411,-0.6165053844451904,1,0.07554758151406721
272,-0.15645663440227509,0.13021674752235413,0.4227076470851898,0.10669306665658951,1,0.5415944492232304
4433,-0.1288919448852539,0.10169139504432678,0.9419602751731873,-0.4879913032054901,1,0.3012966105102311
