id, pos_x, pos_y, proj_x, proj_y, InFoRM
8001, -0.009589973837137222, 0.02529723010957241, -0.29481038123309206, -0.9779176292912519, 0.7240746315392311
64666, -0.01559518650174141, 0.14540956914424896, -0.3701806600416758, -0.9640082288578455, 0.28205919774826166
7018, -0.27857401967048645, -0.0760878324508667, -1.0973171078697987, 0.49122119855562596, 0.5612622412979766
1299, 0.1198323592543602, 0.10781673341989517, 0.5111373899817785, -0.9824297987001441, 0.7907880324173286
4513, 0.023986967280507088, 0.036388564854860306, -0.0760517767514056, -1.1100174872820971, 0.695864094690638
5650, -0.157029926776886, 0.048683859407901764, -0.730536130564268, -0.20233375370927986, 0.6468397445603988
3292, 0.07137928158044815, 0.09964943677186966, 0.15707032052793932, -1.256384966863584, 0.7230393952457549
6939, 0.030693968757987022, 0.029008345678448677, -0.1171024461532248, -0.9515074926831016, 0.7120411286416422
12956, 0.025381071493029594, 0.028079478070139885, -0.2674289116438311, -0.6416267046882264, 0.8228843589613951
6395, -0.17098143696784973, -0.05479716882109642, -0.8160144811567424, 0.1410627107174094, 0.6330962109606657
286, 0.07511583715677261, 0.08773152530193329, 0.28279104409938977, -1.1697451057450403, 0.7444956804911943
6539, 0.019603587687015533, -0.030944805592298508, -0.38932773092779593, -0.5378765700162291, 0.711552504867984
6461, 0.006693096831440926, 0.041065141558647156, -0.24009436456967792, -1.0265841714670956, 0.6978002946713433
6079, -0.05810913071036339, 0.044525228440761566, -0.6168064414208568, -0.6220646183705215, 0.7336861372189748
293, -0.02034464292228222, -0.03664815053343773, -0.4724242152158426, -0.38789882269126785, 0.7483327968285671
8075, -0.0424986258149147, -0.0077055771835148335, -0.44268197254220265, -0.5740032308358005, 0.751655421205302
3303, 0.03985949978232384, 0.08097804337739944, 0.09753927441101502, -1.2328341223289814, 0.7202450879436422
4637, 0.031908392906188965, -0.06344933807849884, -0.21544210616791484, -0.3693676491110247, 0.7901466261189416
19029, -0.06730479747056961, -0.02632097899913788, -0.6858489822822509, -0.3330904178686558, 0.7077768505835454
2497, 0.04378978908061981, -0.04775136336684227, -0.2069744093276816, -0.524638451438855, 0.699190938876555
3602, 0.04526563361287117, -0.06998017430305481, -0.45959607238886235, -0.32780542195878415, 0.5800661517540738
812, -0.04523114487528801, 0.005990162491798401, -0.41326208948716914, -0.6744007307919264, 0.7559902955374744
3561, -0.18603472411632538, 0.03994261473417282, -0.7808394245881057, -0.1531154871154636, 0.6308855964902853
2516, 0.018987322226166725, -0.05592377856373787, -0.2725068703619417, -0.3753211450798445, 0.7314904453717543
4323, -0.12230036407709122, -0.11468328535556793, -0.8962849933726876, -0.033317346559514675, 0.5932281822498692
1273, 0.12331322580575943, 0.07101954519748688, 0.1950378128679211, -0.8400552171420438, 0.7432472092184482
174, -0.07330271601676941, 0.14529788494110107, -0.6308842128663056, -0.7014922822185474, 0.6303038604571488
5459, 0.07909364253282547, 0.043326232582330704, 0.15674145223823346, -1.2107190924775795, 0.661197437156703
6320, 0.062409162521362305, 0.03485412523150444, 0.0757873665571176, -1.1513437333192476, 0.660730950823882
3491, 0.04248086363077164, 0.018771549686789513, -0.03650352174751082, -0.7981057502930178, 0.8027520555013127
10310, -0.0679689273238182, 0.09553863108158112, -0.38984846845236787, -0.7850181259029764, 0.6682498531725343
22822, -0.045097339898347855, 0.008767828345298767, -0.4851479646384318, -0.8228949236420863, 0.7140952259857274
25973, -0.033247075974941254, 0.011401492170989513, -0.4684555316368327, -0.6552436551610642, 0.689354807962425
19151, -0.0709778368473053, 0.035056184977293015, -0.4195595583993991, -0.6714976637611061, 0.7873982880221947
20473, -0.015513330698013306, 0.014943703077733517, -0.3835623265392903, -0.802898406188521, 0.7178247238016848
7132, -0.20456276834011078, -0.16658075153827667, -0.981237313190728, 0.26871707699994474, 0.5287222965222389
19548, -0.03206633776426315, -0.03056127205491066, -0.5888962369518204, -0.5624372920494924, 0.7546231522352737
6128, -0.1485130488872528, -0.14833199977874756, -0.7874862327471177, -0.029988006465261913, 0.6091794697240794
22773, -0.1302255243062973, -0.09961953014135361, -0.7708971290536075, 0.0987745994104628, 0.6513665996246158
6389, -0.18603123724460602, -0.05524296313524246, -0.626337655341059, 0.23621419336752367, 0.9002547368990361
8342, 0.2390298843383789, -0.013986913487315178, 0.7265051666228556, -0.9001636626474373, 0.674678337746603
4181, -0.08303715288639069, 0.006191382650285959, -0.61833903903898, -0.3952584493175262, 0.7089888473369499
1784, -0.0980180948972702, 0.014985260553658009, -0.7173875529747927, -0.24413181154900027, 0.7358368554903522
7784, -0.10020317882299423, 0.03627832978963852, -0.7691939933273646, -0.5244640086742982, 0.6744754604105014
4436, -0.05662969499826431, 0.035076890140771866, -0.5113089516667577, -0.5792619920033965, 0.7250294908582366
4565, -0.1299467384815216, 0.041840534657239914, -0.8160522219483668, -0.23459098836052586, 0.6655149075069398
6830, 0.07708396017551422, 0.03913116455078125, -0.07321773106341066, -0.9105632508835029, 0.7862325374094291
22420, -0.1208174079656601, -0.025975335389375687, -0.9537062514635317, -0.16386558326149994, 0.6324622824061076
13768, -0.017167897894978523, -0.03598291426897049, -0.567596289413699, -0.6588731243548076, 0.6724828796498225
14989, -0.23969057202339172, 0.05734313279390335, -0.7650621553922933, -0.027028336141225476, 0.6555112352624815
2686, 0.007664592005312443, 0.10349103808403015, -0.0383883771377086, -0.878701423359087, 0.7094931780270182
5400, 0.09194852411746979, 0.13306492567062378, 0.24319114643010376, -0.8886422914036863, 0.7148318331435322
15290, 0.051942650228738785, -0.07783586531877518, -0.40447834642393865, -0.44912636996455485, 0.6303133067168373
8220, 0.14601078629493713, 0.19690272212028503, 0.38177469860460356, -1.2374614156621238, 0.5987145858670017
6327, 0.0033257121685892344, -0.06176971271634102, -0.5100123411804798, -0.539006621826497, 0.6492814912028351
5769, 0.06585358828306198, -0.060030996799468994, -0.36289673409482903, -0.4031506719869456, 0.5665897094490675
19752, 0.05968833342194557, -0.0006127518136054277, -0.36288166197838245, -0.3834135717050547, 0.6443218710029138
6762, 0.10264979302883148, 0.07538733631372452, 0.21965260802981956, -0.526776041908191, 0.8137289276294383
2529, 0.012738987803459167, 0.09103287011384964, -0.12611028175610328, -1.0428592199825475, 0.6734236293921261
22867, -0.04091346263885498, 0.08777491748332977, -0.2081975471585727, -0.7546821398447452, 0.7021676430886099
8121, -0.02562396414577961, 0.006074347998946905, -0.4874058939691733, -0.6098310143051873, 0.6889711642169012
19835, -0.021320415660738945, -0.0014581979485228658, -0.46345491829143287, -0.6396196741556597, 0.6812748309886622
11368, -0.023463290184736252, 0.16393406689167023, -0.5098961755576491, -0.947968236653667, 0.5559891152253703
33334, -0.038554660975933075, 0.13871704041957855, -0.5276810421774495, -1.066228239465898, 0.5553566181473502
12222, -0.028045980259776115, 0.008251789957284927, -0.5508174614480102, -0.61158255569361, 0.7360293963342308
23393, -0.008274898864328861, 0.03633791580796242, -0.179654345360219, -0.769284287414458, 0.7240824845942315
11867, -0.06263712048530579, 0.011949690990149975, -0.5550434407282989, -0.6262007719443842, 0.78249758430562
3786, 0.1331080049276352, -0.2708728313446045, 0.19205460617990727, 0.419660330339425, 0.47181377365446536
9680, -0.028211142867803574, 0.011029990389943123, -0.6705141233652865, -0.6183409525900516, 0.7089644047566293
5466, -0.0377267487347126, 0.04242868721485138, -0.36557029495460086, -0.8553522959693916, 0.6838683727316501
8928, 0.12974180281162262, 0.1618996262550354, 0.4227485359737125, -1.1471543424268182, 0.6754847967315987
3741, -0.006347110960632563, 0.05641800910234451, -0.07523589468142632, -0.7339482132505986, 0.6893444337905363
8210, 0.06479966640472412, 0.062413595616817474, -0.07796315906266889, -1.003586630156408, 0.796975235533643
15412, 0.09129253029823303, 0.016405796632170677, -0.024626255276988147, -0.49112976051001717, 0.8006574271576459
13237, 0.10150305181741714, 0.10476794838905334, 0.3055636232587446, -1.1023953189278874, 0.6862090201197608
6774, 0.09395980834960938, 0.05659569799900055, 0.19308455878497355, -1.0516701841965284, 0.7523841628912172
3300, 0.03900274634361267, 0.013846387155354023, 0.020666889628643156, -0.5298429429394808, 0.7699566777396188
9132, 0.13351312279701233, 0.08201118558645248, -0.06279860211747883, -1.085824719044223, 0.6665754839685488
6805, 0.12153211236000061, 0.11719173938035965, 0.2681803434268111, -1.136137677587873, 0.6493361960770122
2647, -0.05666659027338028, 0.03104514814913273, -0.603733269296356, -0.506146031919811, 0.7362312633626046
4004, 0.07298736274242401, 0.021256474778056145, -0.05411739833423641, -0.9006556750714995, 0.7571356128447078
4788, 0.02997227944433689, -0.05077814683318138, -0.27968363907567795, -0.44555070499876137, 0.7577207546412162
5427, 0.050172463059425354, 0.026871927082538605, -0.03170055783675204, -1.096563426721365, 0.6544007583927881
8404, 0.02699354663491249, 0.16265584528446198, 0.07434077522220206, -1.1012069762167338, 0.6144573701675068
13037, 0.03151153028011322, 0.017763767391443253, -0.29012725985882915, -0.9944947505505781, 0.6971926361036935
5413, 0.06633906811475754, 0.0028220501262694597, 0.07750295781687469, -0.9875822072953653, 0.7004339989684139
2856, 0.07312318682670593, 0.17619933187961578, 0.03263820318011125, -1.0971219032865116, 0.6195135780041581
5587, 0.10766540467739105, 0.031719550490379333, 0.2898796221117048, -1.1473663808092118, 0.6754289822466236
8426, 0.11431162804365158, 0.12411336600780487, 0.23018884863533284, -1.173942310247113, 0.6321914993121489
13285, 0.09910742938518524, 0.03603333607316017, 0.06463803499305945, -1.1462196433808143, 0.6440190016275101
8897, 0.0637514740228653, 0.08876925706863403, 0.00014395417137098827, -1.0033032058723692, 0.6273825539559238
21099, 0.06811078637838364, 0.08632634580135345, 0.1100313224113517, -1.2839447639996149, 0.5863821159140142
9009, 0.05360092222690582, 0.13662271201610565, 0.24801377972170194, -0.9797922677419071, 0.6693140902862612
8657, 0.06315881013870239, 0.03317805379629135, -0.13342384341369587, -0.9043905831293626, 0.76191654762806
5462, 0.08659662306308746, 0.012277036905288696, -0.08046899134103459, -0.9387145407620257, 0.6570100178680328
6730, 0.05204333737492561, 0.1562623232603073, 0.24370057042797905, -1.106513998172205, 0.6240045451337409
5410, 0.09562946110963821, 0.045526061207056046, 0.05807625748705164, -1.1681579678926597, 0.6075654336688905
4589, 0.10270196944475174, 0.10627610981464386, 0.1087681661968992, -1.1901256596307621, 0.7014660724617118
2110, 0.03921389952301979, 0.12014251202344894, 0.04849739040735393, -1.0820692713468898, 0.6847975991561744
6667, 0.08805444091558456, 0.19917389750480652, 0.2266781680757246, -1.1406284344865458, 0.6802069531077105
13030, 0.04023871570825577, 0.14461347460746765, 0.23214319151993087, -1.150226559143342, 0.6461171589033474
15444, 0.09970734268426895, 0.03167608007788658, 0.2342782641380621, -1.1016126536826656, 0.6771056048207788
13127, 0.1019517034292221, 0.09715244174003601, 0.09986309586624985, -1.1923269807274552, 0.6630056793936357
6779, 0.05506133660674095, 0.02212567999958992, -0.06456113300180463, -0.9926110996785327, 0.634164863437648
1257, 0.04014444723725319, 0.14381401240825653, 0.16428040946048827, -0.9377513502475905, 0.715100859242838
3246, 0.10432250052690506, 0.23333589732646942, 0.3624733398669248, -1.1703398998650678, 0.6217274230619738
8881, 0.1390499621629715, 0.05052921921014786, 0.06404688273705278, -1.0639047923889193, 0.6550250842535177
12390, 0.11067178845405579, 0.05315440520644188, 0.21895668152184317, -1.0697602767506542, 0.6522517306802829
8546, 0.08584918826818466, 0.08979957550764084, 0.1502098687105895, -1.0941779356227426, 0.6109860996229987
5571, 0.05437891557812691, 0.034181252121925354, -0.04690542195865024, -0.8446083171659301, 0.6678367658842076
16334, 0.03701896220445633, 0.04691542685031891, -0.07602916250465021, -1.0402582654486563, 0.6273183515363014
5430, 0.10229058563709259, 0.05985609441995621, 0.21047733245359515, -1.1632275502119656, 0.727883710260791
13445, 0.02163439244031906, -0.011788195930421352, -0.22518799888281324, -0.6678963863227277, 0.8769374757575744
3209, 0.12246135622262955, 0.10535472631454468, 0.08982726950566437, -1.1064767076141322, 0.6731017246293804
5089, 0.06253032386302948, 0.10480018705129623, -0.03418592690898808, -1.075736506623932, 0.7072394689203065
8912, 0.06422679126262665, 0.06112987920641899, -0.05411108245609698, -1.2165224025382277, 0.5889154142363746
6067, 0.036735620349645615, 0.0697016790509224, -0.07283251774196078, -1.1402562742645748, 0.7142190757932216
8586, 0.08328810334205627, 0.03541714325547218, 0.09211179725728899, -1.029548640056268, 0.678673794121769
13646, 0.11435693502426147, 0.11103840172290802, 0.20874160306235304, -1.28769378792959, 0.6952669638986525
786, 0.05642198026180267, 0.06359593570232391, -0.07531266776140716, -0.9796209240687492, 0.6847691684249115
5503, 0.05371024087071419, 0.01733764447271824, -0.14252916183230963, -0.9941448167726683, 0.6590312285208162
9191, 0.07410996407270432, 0.05095060542225838, -0.04640734246675994, -1.1132921453062556, 0.654511466688519
6432, -0.03438304364681244, 0.05504850298166275, -0.4869759751611299, -0.7173415851937932, 0.7867426341465589
6656, 0.08432377129793167, 0.06781560182571411, 0.027947595601303308, -1.224737207882981, 0.6601843512483585
8708, 0.3756544291973114, 0.180713951587677, 1.05861837616823, -0.3162027391613689, 0.5397356703927111
8468, 0.08162318170070648, 0.1023208424448967, 0.21352958261156135, -1.131028286278582, 0.6309466177644818
3336, 0.0866164118051529, 0.09368287771940231, 0.22266296433195848, -1.121036485306025, 0.7446449005563401
13645, -0.02812848426401615, -0.0019353514071553946, -0.5516719846236282, -0.5676601231021546, 0.7529422125616183
23368, -0.09313158690929413, -0.04685954749584198, -0.8649299190886953, -0.4750014329434751, 0.5740163390872226
14092, -0.10710325837135315, -0.014012772589921951, -0.9541325422619367, -0.32636897529363906, 0.607781128188878
14492, -0.06496899574995041, 0.011532736010849476, -0.591398505811929, -0.7263904643150022, 0.6488516344591837
11403, 0.02670733816921711, 0.01911959797143936, -0.23972027822030859, -0.9638351045829338, 0.609904003267384
16559, 0.009529699571430683, 0.04241615906357765, -0.3519476517754804, -0.8744137402052103, 0.6472871015973888
22612, 0.013742148876190186, -3.8655081880278885e-05, -0.2667521355188156, -0.7882197533567943, 0.6443277553160544
21548, -0.04004338011145592, -0.10340436547994614, -0.49991053975720945, -0.2950310537721467, 0.628223863165076
7078, -0.09898951649665833, -0.03157138451933861, -0.6850940279411829, -0.6539052548298244, 0.7735149451315779
25702, 0.0059566255658864975, 0.1642104536294937, -0.3010497755609566, -0.89510179523553, 0.36355655960198846
29791, -0.028371263295412064, 0.022805580869317055, -0.39427670742630955, -0.8442149253665906, 0.6881710783499895
15036, -0.0952850803732872, 0.20335696637630463, -0.06350672324872383, -0.91818381544422, 0.39798702380810813
29876, 0.04579649120569229, 0.03399638086557388, -0.16560832717983864, -0.816457745479901, 0.5514651390880795
23131, -0.007500613573938608, -0.003371624508872628, -0.40957160165126666, -0.707199849097229, 0.6644059558563405
6407, -0.02041989006102085, -0.015941249206662178, -0.6385615731818859, -0.5892821914150304, 0.715322275387965
11182, -0.00756348529830575, -0.06938357651233673, -0.6509314054741007, -0.6018532109349165, 0.6572073055659533
4355, -0.014414487406611443, 0.026662763208150864, -0.5838007823867706, -0.7771770159490496, 0.6684777336880535
8002, -0.025795161724090576, 0.03490019217133522, -0.3837238782034969, -0.788256035568403, 0.7020785498245752
23504, -0.07135988026857376, 0.033525947481393814, -0.5554470122099007, -0.8181098331672411, 0.6285996037442977
32649, 0.07446427643299103, 0.037132713943719864, -0.21353302488542797, -1.1826216213235212, 0.545378688898068
22691, -0.005761364009231329, 0.0993204116821289, -0.30746936252878015, -0.755755532865028, 0.639867500199053
20366, -0.026332246139645576, 0.12411313503980637, -0.5610697396765886, -0.8531329445755415, 0.5747392138446168
27525, -0.058545373380184174, -0.013298570178449154, -0.552865364157381, -0.5842781217151921, 0.6788623870227108
12124, -0.05998753011226654, 0.00938608031719923, -0.4983082900008521, -0.6080388801025236, 0.7378613575835544
15169, 0.001711938763037324, 0.016501976177096367, -0.2865985748806024, -0.7170871862129451, 0.7404467857901043
7091, -0.04898259416222572, 0.008281202055513859, -0.5828756710164203, -0.6053557303416116, 0.6848586219975688
8068, 0.03757105767726898, 0.04084978997707367, -0.1615394925754702, -0.939159159070886, 0.662062341329693
15395, 0.002193561289459467, 0.06077961623668671, -0.19542345307296935, -1.0626757041606063, 0.6009612337590692
27519, 0.012515231966972351, 0.09216845780611038, -0.13541092610236238, -1.0317606317120758, 0.508500887627019
12188, -0.042416464537382126, 0.08844450861215591, -0.5365153112687632, -0.543336981635981, 0.5833831776330198
7270, -0.1092756986618042, -0.014708487316966057, -0.7516050375711119, -0.3857835184116714, 0.7300468199726985
15149, 0.013879504054784775, 0.09163966029882431, -0.12867359034252096, -1.1273546415207991, 0.6434529892322511
30653, 0.03944239020347595, 0.035190943628549576, -0.1098779214277005, -0.8674436331963007, 0.6350494280811226
30528, -0.07561296969652176, 0.16137395799160004, -0.2707661813679972, -0.4986006760114823, 0.5391222000301444
30176, 0.018102534115314484, 0.14887377619743347, 0.004583200445217594, -0.9178087073534323, 0.6419926286234445
10848, -0.058060504496097565, 0.012529670260846615, -0.47606082957430323, -0.649624708784884, 0.7393496599984601
21949, -0.09424540400505066, 0.11374884098768234, -0.653099421389713, -0.4451697266021221, 0.6326627622296203
26375, -0.09841694682836533, -0.04095849767327309, -0.4888292656515952, -0.6474602666978393, 0.6844029222030349
23320, 0.03956378251314163, -0.037653371691703796, -0.28648603736686107, -0.9293353071636384, 0.5294813055936605
