id,pos_x,pos_y,proj_x,proj_y,nr_hops,InFoRM_hops
0,-0.009774094447493553,0.01883634179830551,-0.28338667565536213,-0.08853404569209626,1,0.8359539508193087
3361,0.01111159659922123,0.0031746423337608576,-0.1812704423226077,-0.29769648710288765,1,0.6923387699042967
137,-0.008531075902283192,-0.004311623517423868,-0.2994216746956467,0.2038598373414841,1,0.7865358922841316
2158,-0.018932702019810677,-0.009836241602897644,-0.2730738097147813,0.0689319001219484,1,0.7910153271984927
974,-0.0016486461972817779,-0.005599324591457844,-0.2514277536195617,-0.4738108467248599,1,0.7805383564583322
1839,-0.012171945534646511,0.011769752018153667,-0.21410595111831726,-0.44337419287745683,1,0.7495597509219563
1552,-0.0012878944398835301,0.01501479558646679,-0.15480917760381752,-0.014055545303297626,1,0.8361340817370945
1586,-0.001975435996428132,0.009112686850130558,-0.21571348066613788,-0.20175507870260384,1,0.7761655428505759
243,0.009545881301164627,0.019725119695067406,-0.42361315130498917,-0.07062348578938056,1,0.7732885055219507
3583,0.010354660451412201,0.011812480166554451,-0.26050594155928763,-0.06684078012352661,1,0.7388336589238009
206,-0.020722033455967903,0.010960509069263935,-0.029242536573403158,0.12928543972226503,1,0.819758648848305
3405,0.007965613156557083,0.01813933625817299,-0.5453861462233687,-0.2485145301513674,1,0.7558710180336138
3225,0.011101456359028816,0.005783773958683014,-0.338660629598988,-0.25111668907290424,1,0.6577504347380749
2137,-0.014831159263849258,0.055304426699876785,0.015679280999539746,-0.371245051948773,1,0.6002948994620931
954,0.00283917342312634,0.0013579761143773794,-0.5712393089764569,-0.22422165782918438,1,0.57363312791543
1903,0.010798661969602108,-0.004376693163067102,-0.620384149417767,0.04481794841450971,1,0.7446773757530623
3644,0.01637914776802063,-0.007507204078137875,0.09121115910792336,-0.6201730045158637,1,0.8577534440957721
3006,-0.005682158749550581,-0.015891294926404953,-0.13190695869330368,0.41200338503591755,1,0.6890725409212348
2367,-0.046515095978975296,0.02610701136291027,0.14140039524239398,0.16537394382994022,1,0.6180941987958907
1,0.006405568681657314,0.025016028434038162,-0.546398190833501,-0.0805738000341458,1,0.5722045807879501
992,0.007585220038890839,0.006232246290892363,-0.5347937501970685,-0.017530760897840787,1,0.5798051263908103
3318,0.008473940193653107,0.009038995951414108,-0.45958507138290283,-0.1695932397411693,1,0.6359007807700351
2083,-0.013919197022914886,0.014750066213309765,-0.49637251834098434,0.034935279195022574,1,0.7238323559469347
