id,pos_x,pos_y,proj_x,proj_y,gender,nr_hops,InFoRM_hops
0,-0.04046406224370003,0.6945655345916748,-0.00036382250102865045,-0.0004925333782376885,0,1,0.13547580260242337
1,-0.013756324537098408,0.701221227645874,-0.00032681426236588935,-0.0003984887708092583,1,1,0.027825089582665812
2,-0.0950605720281601,0.7980795502662659,-0.00041632477784987184,-0.0004942711401297987,0,1,0.014916175770272558
3,-0.03704969212412834,0.6994127035140991,-0.00033063645725775313,-0.00038270620346187286,0,1,0.0012536921421751916
4,-0.024378474801778793,0.8046131730079651,-0.0005466927151256178,-0.0008829477295493901,0,1,0.07493547586558535
5,0.01622086763381958,0.6876915693283081,-0.00034149257181031805,-0.00039927626641309883,0,1,0.028047329177867755
6,-0.04157783091068268,0.8312428593635559,-0.0009947068943518178,-0.0007554536046248334,0,1,0.24142892270506955
7,0.020381350070238113,0.623132586479187,-0.0003296439782350362,-0.00038707875610595954,0,1,0.0017137573213435692
8,-0.022632863372564316,0.8175221681594849,-0.0008833044896969648,-0.0015075213427832434,0,1,0.18215484905282864
9,-0.02462826296687126,0.6679536700248718,-0.000323311073107084,-0.0003734796611331565,0,1,0.0011572182128059326
10,-0.037869952619075775,0.6897646188735962,-0.0003273623630062077,-0.0003817082113346346,0,1,0.0015959865029090208
11,-0.05832185596227646,0.8314782381057739,-0.00036196868993474643,-0.000504155336444563,1,1,9.582621957929835e-05
12,0.0038053689058870077,0.8203455209732056,-0.0003619686899347536,-0.0005041553364445708,1,1,9.582621957929797e-05
13,-0.045564498752355576,0.6632637977600098,-0.0003218411620372976,-0.000371683937919007,0,1,0.0010876417051573297
14,-0.11209157109260559,0.7967396378517151,-0.00041770839801831354,-0.0004958249391275089,0,1,0.010758206922672589
15,0.008480618707835674,0.8113268613815308,-0.00036196868993477283,-0.0005041553364445749,1,1,9.58262195792957e-05
16,-0.07050855457782745,0.6973947882652283,-0.0003196681540763497,-0.00038901496411295454,1,1,0.0031336221636251013
17,-0.10168657451868057,0.7970101237297058,-0.00042928832805136846,-0.000504289436401823,0,1,0.01797384800245211
18,-0.011848175898194313,0.8270204067230225,-0.0003619686899347644,-0.0005041553364445729,1,1,9.582621957929688e-05
19,-0.08179421722888947,0.8014023900032043,-0.0005486412916223187,-0.0005667904349380227,0,1,0.2034193107380708
