id,pos_x,pos_y,proj_x,proj_y,nr_hops,InFoRM_hops
0,0.3788542151451111,0.01236563827842474,-0.03791894391179085,0.03372711315751076,1,0.08028398832343386
747,0.2485201209783554,0.0018419192638248205,-0.019000934436917305,0.02379649318754673,1,0.3371324116537466
1,0.048689331859350204,-0.09327959269285202,-0.004148454871028662,0.017303040251135826,1,0.5529349445625669
4257,-0.10521353036165237,0.01624397374689579,-0.03670607507228851,0.017431899905204773,1,0.36756272006146795
2194,0.19371359050273895,-0.28840017318725586,-0.009251998737454414,0.04239405691623688,1,0.6966721146760774
580,0.11972978711128235,-0.14360815286636353,-0.007987906225025654,0.025507520884275436,1,0.5870263832344734
6478,-0.02263546921312809,-0.16576503217220306,0.020194178447127342,0.009315424598753452,1,0.8176079895647851
1222,-0.0028524980880320072,-0.0772070661187172,0.005583977792412043,0.022061487659811974,1,0.5360582294816973
5735,-0.058304693549871445,-0.012926407158374786,-0.018573394045233727,0.002422742312774062,1,0.2553521840929959
7146,0.026090657338500023,-0.08847300708293915,0.03352378308773041,0.14235739409923553,1,0.842170974555466
2204,0.1940734088420868,-0.252139151096344,-0.01656538061797619,0.20673868060112,1,0.01062138733737786
126,-0.043330103158950806,0.09557690471410751,0.1144300103187561,-0.10232918709516525,1,0.627319419120976
2639,0.08108185231685638,0.011658147908747196,0.018543628975749016,0.10105032473802567,1,0.7214658894700844
2,0.2645469307899475,0.40412142872810364,0.1269051432609558,0.14599311351776123,1,0.2745885621909263
562,0.16693052649497986,0.3251872658729553,-0.04302734136581421,0.19101256132125854,1,0.6051394093243333
1492,0.25011953711509705,0.38033685088157654,-0.06983757764101028,0.3540932238101959,1,0.5065787307735237
6,0.25722554326057434,0.3760440945625305,0.01046762615442276,0.12536002695560455,1,0.5862529945423328
5303,0.25610873103141785,0.4124149978160858,0.11109019815921783,-0.08753634989261627,1,0.7054797867889492
7128,0.2736792266368866,0.3944846987724304,-0.005854588933289051,0.3095688819885254,1,0.6689104718504604
4154,0.313700407743454,0.34931355714797974,-0.06221417710185051,0.23527000844478607,1,0.520727154585819
5179,0.29199665784835815,0.4543382525444031,-0.02820906974375248,0.14866778254508972,1,0.7836718556168489
3,-0.12788961827754974,0.04558546096086502,-0.02158539369702339,0.10161098837852478,1,0.6827603691828381
1728,-0.12354512512683868,0.07910376787185669,0.05272028222680092,0.15157103538513184,1,0.6471906232361286
4560,-0.0752677172422409,0.13195453584194183,-0.030936624854803085,0.2919011116027832,1,0.6562920260283488
5060,-0.07105398923158646,-0.15478137135505676,-0.03397219255566597,0.16079078614711761,1,0.6434431494242783
1351,-0.16542509198188782,0.11222536861896515,-0.03008827194571495,0.12681196630001068,1,0.2557498204195069
6503,-0.11410363018512726,0.08496285229921341,0.004086851608008146,0.03953331336379051,1,0.7585061673489218
7089,-0.07489670813083649,0.0010432477574795485,0.0666140764951706,0.16530492901802063,1,0.7022921427945069
4319,-0.15254820883274078,-0.0006049035000614822,-0.0013853000709787011,0.14796718955039978,1,0.6903334717638948
6095,-0.11490794271230698,0.005540196318179369,-0.019582407549023628,0.3203796446323395,1,0.7621297807981317
272,-0.15645663440227509,0.13021674752235413,0.01156073808670044,0.19256679713726044,1,0.656564423051552
4433,-0.1288919448852539,0.10169139504432678,-0.047807395458221436,0.34457817673683167,1,0.7995648657128369
2900,-0.2708626985549927,0.08061623573303223,0.0005569674540311098,0.18753603100776672,1,0.5898866111846434
3381,-0.113131083548069,0.04389238730072975,-0.003075140994042158,0.16874973475933075,1,0.6843972513685276
5943,-0.1704893261194229,-0.02375967614352703,-0.045985423028469086,0.3819662928581238,1,0.7335675568483196
2107,-0.10951804369688034,0.08758964389562607,-0.057905472815036774,0.38546815514564514,1,0.5718558306561016
6940,-0.12600578367710114,0.03341398760676384,-0.024980902671813965,0.36503612995147705,1,0.6566112279661088
2013,-0.08363056182861328,0.13812144100666046,-0.030031107366085052,0.16082383692264557,1,0.5876067241294979
6046,-0.11558149009943008,0.06970443576574326,-0.015456974506378174,0.1398143470287323,1,0.6745664283117511
